img_name;folder;image;section;category;dist;extent;slope;pwp_limit;pwp_middle
Pieza_05_foto04_1;5;4;1;2;20;0.685546875;-0.05374808522659471;0.5321392276422764;0.5002223069105691
Pieza_05_foto04_2;5;4;2;2;18;0.5131578947368421;-0.0631293188548865;0.5321106991525424;0.5149298199152542
Pieza_05_foto04_3;5;4;3;3;33;0.5766314338235294;-0.12083033327683257;0.614082532051282;0.546073717948718
Pieza_05_foto04_4;5;4;4;2;16;0.4581801470588235;-0.059152345104913386;0.51953125;0.5084690126050421
Pieza_05_foto4_0;5;4;0;2;16;0.4478400735294117;-0.058738035109678476;0.5012686965811965;0.4901175213675214
Pieza_05_foto4_1;5;4;1;3;33;0.5017807904411765;-0.08530093485242607;0.53815625;0.49834375
Pieza_05_foto4_2;5;4;2;2;17;0.4742838541666667;-0.05921371198263551;0.5006114130434782;0.4882472826086957
Pieza_05_foto4_3;5;4;3;2;23;0.6599934895833334;-0.05982383996308512;0.5493815104166667;0.516015625
Pieza_05_foto4_4;5;4;4;3;41;0.4026227678571429;-0.14553288253246366;0.643586189516129;0.5372038810483871
Pieza_05_foto027_0;5;27;0;2;19;0.606003937007874;-0.05594890169208525;0.5393039105405942;0.5180639184807782
Pieza_05_foto027_1;5;27;1;3;38;0.5624873813850192;-0.09239867599131772;0.5661051089544039;0.5121467374717695
Pieza_05_foto027_2;5;27;2;2;22;0.6758815474152687;-0.08731108288208311;0.5497727418219064;0.5062415978490493
Pieza_05_foto027_3;5;27;3;2;9;0.4931102362204725;-0.03836296069266722;0.5221323685890615;0.5114918067673974
Pieza_05_foto027_4;5;27;4;3;27;0.5190523059617548;-0.11819499116934618;0.5607291214582429;0.4786099572199145
Pieza_05_foto27_0;5;27;0;3;16;0.7966651227420102;0.02721149336204989;0.6410761154855643;0.6018935133108362
Pieza_05_foto27_1;5;27;1;2;9;0.4133858267716535;-0.04434432310333805;0.5192280652418447;0.5130764904386952
Pieza_05_foto27_2;5;27;2;3;23;0.6601049868766404;-0.08827900364455701;0.5559118618237237;0.5147320294640589
Pieza_05_foto27_3;5;27;3;3;37;0.5630439287194364;-0.14265934848417294;0.5742495078740157;0.5216843011811023
Pieza_05_foto27_4;5;27;4;2;21;0.5895669291338582;-0.06314034788363533;0.5296764375041355;0.5135644809104745
Pieza_05_foto028_0;5;28;0;3;28;0.4388469827586207;-0.10168912085553006;0.4712936046511628;0.4553355135658914
Pieza_05_foto028_1;5;28;1;3;37;0.6832853618421053;0.16882248924592802;0.4883674172794117;0.4143210018382353
Pieza_05_foto028_2;5;28;2;3;29;0.7593098958333333;-0.07596670195400748;0.5487535782442748;0.4892950858778626
Pieza_05_foto028_3;5;28;3;3;31;0.5487060546875;-0.134200078824875;0.4898792613636364;0.4590139678030303
Pieza_05_foto028_4;5;28;4;3;51;0.3762019230769231;-0.18789584947553228;0.4898060581140351;0.4554036458333333
Pieza_05_foto28_0;5;28;0;3;51;0.3746243990384616;-0.18898826713262026;0.503125;0.4682347074468085
Pieza_05_foto28_1;5;28;1;3;33;0.5619255514705882;-0.15520166059578386;0.4856665826612903;0.4451864919354839
Pieza_05_foto28_2;5;28;2;3;29;0.7782552083333333;-0.09657408858665352;0.5573317307692308;0.4862680288461538
Pieza_05_foto28_3;5;28;3;3;19;0.53994140625;-0.06456214376045122;0.51572265625;0.4827473958333333
Pieza_05_foto28_4;5;28;4;3;29;0.42213541666666665;-0.10061037409728264;0.4901123046875;0.475494384765625
Pieza_05_foto067_0;5;67;0;2;13;0.3162667410714285;-0.04279767541018101;0.4576549369747899;0.452140231092437
Pieza_05_foto067_1;5;67;1;3;27;0.5173688616071429;-0.12268342218837272;0.4890324519230769;0.4591045673076923
Pieza_05_foto067_2;5;67;2;3;31;0.39129638671875;-0.11269853319846446;0.4761252332089552;0.4285506063432836
Pieza_05_foto067_3;5;67;3;3;49;0.4448046875;-0.13993021488397908;0.4690931165540541;0.4380542652027027
Pieza_05_foto067_4;5;67;4;3;49;0.401015625;-0.12839508875171676;0.5016663024475524;0.4618389423076923
Pieza_05_foto67_0;5;67;0;3;37;0.4923930921052632;-0.07784736972811264;0.462877690397351;0.433516142384106
Pieza_05_foto67_1;5;67;1;3;51;0.4368239182692308;-0.15328224792514078;0.4723659206081081;0.4392947635135135
Pieza_05_foto67_2;5;67;2;3;24;0.475234375;-0.09089780983470792;0.4652612118320611;0.4463263358778626
Pieza_05_foto67_3;5;67;3;3;28;0.5054552801724138;-0.1098419563338352;0.498016357421875;0.4676513671875
Pieza_05_foto67_4;5;67;4;2;24;0.630234375;-0.08386538297830883;0.4691439075630252;0.4417016806722689
Pieza_05_foto082_0;5;82;0;3;51;0.6500525841346154;-0.15867728933713116;0.5709679110738255;0.4959364513422818
Pieza_05_foto082_1;5;82;1;2;25;0.5799278846153846;-0.11760316561517414;0.5302169421487604;0.4939953512396694
Pieza_05_foto082_2;5;82;2;3;37;0.2944078947368421;-0.11389225325741956;0.5143125;0.5015625
Pieza_05_foto082_3;5;82;3;3;38;0.6965645032051282;-0.11926736897259828;0.5754925271739131;0.5108412590579711
Pieza_05_foto082_4;5;82;4;2;13;0.41615513392857145;-0.0432487056467672;0.5245824353448276;0.5177464978448276
Pieza_05_foto82_0;5;82;0;2;12;0.33022836538461536;-0.038218740835419394;0.5236672794117647;0.5195640756302521
Pieza_05_foto82_3;5;82;3;2;28;0.6045932112068966;-0.13277726791860905;0.55715625;0.511125
Pieza_05_foto82_4;5;82;4;3;51;0.6520808293269231;-0.18633572213738814;0.5927321742957746;0.5180457746478874
Pieza_05_foto0112_0;5;112;0;2;17;0.4747178819444444;-0.06976196051950492;0.5211641905737705;0.4999039446721312
Pieza_05_foto0112_1;5;112;1;2;15;0.4837646484375;-0.06664280662789991;0.5152882543103449;0.4972723599137931
Pieza_05_foto0112_2;5;112;2;3;29;0.415625;-0.09225780337431434;0.5165777439024389;0.5006034044715447
Pieza_05_foto0112_3;5;112;3;3;10;0.5053267045454546;-0.02992986493208632;0.5185633296460177;0.5088149889380531
Pieza_05_foto0112_4;5;112;4;3;24;0.2975;-0.10023865217496897;0.511749751984127;0.4817708333333333
Pieza_05_foto112_0;5;112;0;3;24;0.28515625;-0.0962802061552946;0.4935825892857143;0.4792906746031746
Pieza_05_foto112_1;5;112;1;2;11;0.5021158854166666;-0.03630827669790354;0.509521484375;0.5003138950892857
Pieza_05_foto112_2;5;112;2;2;29;0.4138671875;-0.08993563090018639;0.5203957479508197;0.5072361680327869
Pieza_05_foto112_3;5;112;3;2;15;0.45849609375;-0.06629581992103424;0.511786099137931;0.498956088362069
Pieza_05_foto112_4;5;112;4;2;17;0.4664713541666667;-0.06769438866974349;0.5079794337606838;0.4891493055555556
Pieza_05_foto0138_0;5;138;0;2;19;0.507421875;-0.06590435623547501;0.5271782309322034;0.5095007944915254
Pieza_05_foto0138_1;5;138;1;3;24;0.43609375;-0.11001339995680601;0.5075954861111112;0.488157242063492
Pieza_05_foto0138_2;5;138;2;2;10;0.5900213068181818;-0.021505940635627014;0.5234013310185185;0.5118634259259259
Pieza_05_foto0138_3;5;138;3;2;19;0.407421875;-0.07456561805088657;0.5139785640495868;0.5010976239669421
Pieza_05_foto0138_4;5;138;4;3;29;0.4909505208333334;-0.12329905091990395;0.5470955141129032;0.5035597278225806
Pieza_05_foto0162_0;5;162;0;3;26;0.6819043452901721;-0.09664781922898942;0.30983004952435245;0.2814693412192254
Pieza_05_foto0162_1;5;162;1;3;35;0.6656277340332458;-0.14089542096207505;0.5268190160440471;0.4732401870818779
Pieza_05_foto0162_2;5;162;2;3;18;0.4508910070451721;-0.007345606147925395;0.4887139107611548;0.4713254593175853
Pieza_05_foto0162_3;5;162;3;3;35;0.4321412948381452;-0.12759233999498454;0.5354330708661418;0.4885552096685589
Pieza_05_foto0162_4;5;162;4;3;72;0.4462571459389494;-0.06522680570064278;0.6175269757946923;0.537212015164771
Pieza_05_foto162_0;5;162;0;3;33;0.5633974062065771;-0.1153383902841603;0.5170113996944412;0.470354918321777
Pieza_05_foto162_1;5;162;1;3;33;0.4825729504400185;-0.12684416049726518;0.5212956335003579;0.4827010260081126
Pieza_05_foto162_2;5;162;2;3;17;0.5349956255468067;-0.004840510783864349;0.5149334781428183;0.48886777083899
Pieza_05_foto162_3;5;162;3;3;40;0.6870558863068945;-0.16993315285165014;0.5175375805297066;0.4456871868289191
Pieza_05_foto162_4;5;162;4;3;25;0.6268170805572381;-0.079755202084571;0.3078846563098532;0.2864084556997943
Pieza_05_foto0163_0;5;163;0;2;13;0.4626116071428572;-0.03936331120968144;0.3063114466292135;0.3010445926966292
Pieza_05_foto0163_1;5;163;1;3;31;0.53912353515625;-0.11546190607404193;0.4325791396103896;0.3984375
Pieza_05_foto0163_2;5;163;2;3;30;0.5350932459677419;-0.04050015531664961;0.4651639344262295;0.4362832991803279
Pieza_05_foto0163_3;5;163;3;3;28;0.5511179956896551;0.056787783620079774;0.4858537946428572;0.4565011160714286
Pieza_05_foto0163_4;5;163;4;2;7;0.4208984375;-0.008530709881742529;0.4120501893939394;0.41083688446969696
Pieza_05_foto163_0;5;163;0;2;9;0.4412109375;-0.018236232516961028;0.4111177884615385;0.4060697115384616
Pieza_05_foto163_1;5;163;1;3;32;0.5927438446969697;0.05910986115708455;0.5239145992366412;0.4815124045801527
Pieza_05_foto163_2;5;163;2;3;31;0.52703857421875;-0.026679077169271457;0.492249503968254;0.460999503968254
Pieza_05_foto163_3;5;163;3;3;26;0.6899594907407407;-0.0912143700398982;0.5287860576923077;0.4839242788461538
Pieza_05_foto163_4;5;163;4;3;11;0.4920247395833333;-0.03080389596043105;0.4949676238738739;0.4853955518018018
Pieza_05_foto0178_0;5;178;0;3;34;0.5793588301462317;-0.12038354927907682;0.4069095652984205;0.36716675208498345
Pieza_05_foto0178_1;5;178;1;3;18;0.7101118939079983;0.03265531851986929;0.6762904636920385;0.6553805774278215
Pieza_05_foto178_0;5;178;0;3;33;0.5894511347846225;-0.027405497670418333;0.483689538807649;0.4520942235161781
Pieza_05_foto178_1;5;178;1;3;54;0.3783464566929134;-0.14364082441392645;0.4336765596608117;0.4137162050547877
Pieza_05_foto178_4;5;178;4;3;34;0.56822272215973;-0.12473289952677405;0.4272831280705297;0.3755299818291945
Pieza_05_foto0207_0;5;207;0;2;18;0.6009117281392458;-0.07172963032557322;0.5371719160104987;0.5106627296587927
Pieza_05_foto0207_1;5;207;1;3;25;0.5338431253785585;-0.07596730746563864;0.5198450803405672;0.4995518852826323
Pieza_05_foto0207_2;5;207;2;2;11;0.39616141732283466;-0.027641497667085242;0.5201031287018326;0.5094418507421086
Pieza_05_foto0207_3;5;207;3;2;17;0.530511811023622;-0.07224014375157202;0.517800659532943;0.4954572986069049
Pieza_05_foto0207_4;5;207;4;3;38;0.6997779123763376;-0.1517616383137659;0.5752596142873445;0.5074460801095515
Pieza_05_foto207_0;5;207;0;3;38;0.6838784575005048;-0.14952274598997434;0.5603195585953216;0.4948560262084028
Pieza_05_foto207_1;5;207;1;2;16;0.5405280222325151;-0.07447415323177807;0.5062649777473468;0.4849024306744266
Pieza_05_foto207_2;5;207;2;2;10;0.3743736578382248;-0.02259789380717871;0.5099461251554082;0.5013468711147948
Pieza_05_foto207_3;5;207;3;3;26;0.5354330708661418;-0.0732598791819696;0.5284163068326136;0.5096520193040386
Pieza_05_foto207_4;5;207;4;2;20;0.5856767904011998;-0.0871930161166539;0.523524435478623;0.4928418038654259
Pieza_05_foto208_0;5;208;0;3;45;0.7874490489130435;-0.12564703359980398;0.5508680555555555;0.4458912037037037
Pieza_05_foto208_2;5;208;2;3;25;0.6110276442307693;-0.08746742335324975;0.3295630151098901;0.2992788461538461
Pieza_05_foto0220_2;5;220;2;3;32;0.3821614583333333;-0.1077650727750536;0.4898623511904762;0.4748883928571429
Pieza_05_foto0220_3;5;220;3;2;19;0.38662109375;-0.05088670129301478;0.4900716145833333;0.4827473958333333
Pieza_05_foto0220_4;5;220;4;3;30;0.5965851814516129;-0.1023596318625376;0.528472900390625;0.4859619140625
Pieza_05_foto220_0;5;220;0;3;29;0.6275390625;-0.10763759672357012;0.5383713942307692;0.4960637019230769
Pieza_05_foto220_1;5;220;1;2;17;0.4144965277777778;-0.052514231795028406;0.5045797413793104;0.4942753232758621
Pieza_05_foto220_2;5;220;2;3;27;0.43896484375;-0.095832909110904;0.4841106672932331;0.4639920112781955
Pieza_05_foto220_3;5;220;3;3;39;0.5056640625;-0.04133681877866964;0.5350970643939394;0.4781605113636364
Pieza_05_foto0228_0;5;228;0;2;15;0.5509033203125;-0.06361559205253438;0.5203804347826086;0.4988111413043478
Pieza_05_foto0228_1;5;228;1;3;74;0.7126041666666667;-0.379791415145769;0.602516351744186;0.4812863372093023
Pieza_05_foto0228_2;5;228;2;3;61;0.44474546370967744;-0.24167064097845745;0.5079133064516129;0.4621471774193549
Pieza_05_foto0228_3;5;228;3;2;16;0.4371553308823529;-0.059383886423757776;0.512627963362069;0.5024245689655172
Pieza_05_foto0228_4;5;228;4;2;17;0.462890625;-0.07230154105982893;0.5156906512605042;0.4970785189075631
Pieza_05_foto228_0;5;228;0;3;17;0.4395616319444444;-0.07919295320029185;0.50791015625;0.4931315104166666
Pieza_05_foto228_1;5;228;1;2;16;0.4208409926470588;-0.0579244879646013;0.5016163793103449;0.4914129849137931
Pieza_05_foto228_2;5;228;2;3;58;0.4593154131355932;-0.2405142934158321;0.5015219155844156;0.4549005681818182
Pieza_05_foto228_3;5;228;3;3;76;0.7176592938311688;-0.3876089073159585;0.5979949421965318;0.4730175216763006
Pieza_05_foto228_4;5;228;4;2;15;0.5413818359375;-0.06278653817281392;0.518729967948718;0.5033386752136753
Pieza_05_foto0234_0;5;234;0;1;6;0.7472098214285714;-0.01195182160177007;0.5357886904761905;0.5222842261904762
Pieza_05_foto0234_1;5;234;1;1;8;0.7975260416666666;-0.021095773057378163;0.5533367406542056;0.5311039719626168
Pieza_05_foto0234_2;5;234;2;1;6;0.716796875;0.0031091611394663487;0.5373625578703703;0.5252459490740741
Pieza_05_foto0234_3;5;234;3;1;4;0.549609375;0.010558924572114848;0.5360952524038461;0.5344801682692307
Pieza_05_foto0234_4;5;234;4;1;6;0.7271205357142857;0.0006778239754026763;0.5482385023584906;0.5364829009433962
Pieza_05_foto234_0;5;234;0;1;7;0.689697265625;-0.004911270682519076;0.5284754672897196;0.5205899532710281
Pieza_05_foto234_1;5;234;1;1;3;0.49365234375;0.010559014710913441;0.5094275841346154;0.5094275841346154
Pieza_05_foto234_2;5;234;2;1;8;0.75;0.013026849692274169;0.5257161458333334;0.5073784722222222
Pieza_05_foto234_3;5;234;3;1;8;0.7862413194444444;-0.01956437459813155;0.5330776949541285;0.5118620986238532
Pieza_05_foto234_4;5;234;4;1;6;0.6420200892857143;-0.007538877391479857;0.5143352004716981;0.5074071344339622
Pieza_05_foto0235_0;5;235;0;1;2;0.4134114583333333;0.0010814408119124849;0.5451636904761905;0.5451636904761905
Pieza_05_foto0235_1;5;235;1;2;9;0.6525390625;0.006594366580606253;0.5328776041666666;0.5134186921296297
Pieza_05_foto0235_2;5;235;2;1;7;0.707763671875;-0.0052785748841894615;0.5485178154205608;0.5317976051401869
Pieza_05_foto0235_3;5;235;3;1;3;0.58642578125;-0.008740443241705347;0.5426623774509803;0.5374923406862745
Pieza_05_foto0235_4;5;235;4;1;4;0.244140625;-0.0027476139142323767;0.5309870793269231;0.5294095552884616
Pieza_05_foto235_0;5;235;0;1;4;0.3671875;-0.004044239797421971;0.5177283653846154;0.51611328125
Pieza_05_foto235_1;5;235;1;1;3;0.54150390625;-0.0066832189799859365;0.5165532178217822;0.5165532178217822
Pieza_05_foto235_2;5;235;2;1;7;0.724365234375;-0.003288188957453329;0.5261501736111112;0.5172526041666666
Pieza_05_foto235_3;5;235;3;2;9;0.6302734375;0.007994619459956949;0.5259461009174312;0.5149799311926605
Pieza_05_foto235_4;5;235;4;1;3;0.6767578125;0.002907561234370007;0.5312120752427184;0.5312120752427184
Pieza_06_foto055_0;6;55;0;1;4;0.409375;-0.011456420844117328;0.5194206957547169;0.5186099646226415
Pieza_06_foto055_1;6;55;1;1;6;0.6618303571428571;0.0022840788146707225;0.5250589622641509;0.5177255306603774
Pieza_06_foto055_2;6;55;2;1;6;0.6372767857142857;-0.004865723923879854;0.5283854166666667;0.5205357142857143
Pieza_06_foto055_3;6;55;3;1;7;0.673583984375;-0.0002626584243826996;0.5322818396226415;0.5177623820754716
Pieza_06_foto055_4;6;55;4;1;8;0.4717881944444444;0.014639059448073019;0.5359747023809524;0.5312127976190476
Pieza_06_foto55_0;6;55;0;1;8;0.5319010416666666;0.0012686618199784232;0.5316220238095238;0.5248139880952379
Pieza_06_foto55_1;6;55;1;1;8;0.6325954861111112;0.0014462562640493045;0.5308407738095238;0.5212053571428571
Pieza_06_foto55_2;6;55;2;1;5;0.5810546875;-0.005046458892287097;0.5141509433962265;0.5106869103773585
Pieza_06_foto55_3;6;55;3;1;6;0.6350446428571429;-0.0035260938081711117;0.5138192806603774;0.5071491745283019
Pieza_06_foto55_4;6;55;4;1;4;0.433203125;-0.00876395475505975;0.5017277644230769;0.5009390024038461
Pieza_06_foto056_1;6;56;1;1;7;0.55859375;-0.00465894855368481;0.5140772405660378;0.5057119693396226
Pieza_06_foto056_2;6;56;2;3;29;0.39166666666666666;-0.055393801751107065;0.5064794146825397;0.4827628968253968
Pieza_06_foto056_3;6;56;3;3;47;0.6002604166666666;-0.15155573990540555;0.5864493534482759;0.4868534482758621
Pieza_06_foto061_1;6;61;1;2;19;0.47509765625;-0.09059502281516453;0.3649359809027778;0.3492838541666667
Pieza_06_foto061_2;6;61;2;3;26;0.5420283564814815;-0.10337702401114808;0.4753381529850746;0.4484316697761194
Pieza_06_foto061_3;6;61;3;3;37;0.5564864309210527;-0.1497829112092344;0.4947544642857143;0.4482700892857143
Pieza_06_foto61_0;6;61;0;3;28;0.5289601293103449;-0.11310197488592652;0.408203125;0.3798564189189189
Pieza_06_foto61_1;6;61;1;3;26;0.6389612268518519;-0.10821221214403116;0.4912615740740741;0.44253472222222223
Pieza_06_foto61_2;6;61;2;3;28;0.5549568965517241;-0.10911922891942767;0.486240671641791;0.4567688899253731
Pieza_06_foto61_3;6;61;3;2;14;0.5126302083333333;-0.05435897794323;0.4976283482142857;0.4851422991071429
Pieza_06_foto61_4;6;61;4;3;25;0.5807542067307693;-0.08904632044691715;0.4885110294117647;0.4285386029411765
Pieza_06_foto0123_1;6;123;1;3;21;0.4869495738636364;-0.09297908037690862;0.5144082991803278;0.4901383196721312
Pieza_06_foto0123_2;6;123;2;3;41;0.4150855654761905;-0.11975723897555635;0.4824776785714286;0.4527901785714286
Pieza_06_foto0123_3;6;123;3;2;17;0.7259114583333334;-0.061306944414938024;0.5474002100840336;0.5047925420168067
Pieza_06_foto0123_4;6;123;4;2;12;0.3336838942307692;-0.03638421968789103;0.528568591101695;0.5227754237288136
Pieza_06_foto0142_0;6;142;0;2;18;0.4621710526315789;-0.07853296767255416;0.515692349137931;0.4991581357758621
Pieza_06_foto0142_1;6;142;1;2;17;0.4781901041666667;-0.06766817533899007;0.5095850840336135;0.4926470588235294
Pieza_06_foto0142_2;6;142;2;2;17;0.4992404513888889;-0.06523759491092053;0.5212710084033614;0.5006236869747899
Pieza_06_foto0142_3;6;142;3;2;21;0.5960582386363636;-0.07099965317236162;0.5391938025210085;0.5122767857142857
Pieza_06_foto0142_4;6;142;4;3;38;0.6002103365384616;-0.12696139194163536;0.6006747159090909;0.561279296875
Pieza_06_foto142_0;6;142;0;3;77;0.5832331730769231;-0.3312197807112129;0.5407176906779662;0.4595250706214689
Pieza_06_foto142_1;6;142;1;2;21;0.6324573863636364;-0.07031313114951336;0.5460543592436975;0.5189732142857143
Pieza_06_foto142_2;6;142;2;2;17;0.4954427083333333;-0.06369521927615318;0.5207129726890757;0.5050223214285714
Pieza_06_foto142_3;6;142;3;2;18;0.4826274671052632;-0.0673381806646925;0.5223721590909091;0.5060046487603306
Pieza_06_foto142_4;6;142;4;2;20;0.439453125;-0.08570031711970841;0.5199424342105263;0.5019873903508771
Pieza_06_foto0194_0;6;194;0;1;5;0.3968098958333333;-0.016610848306567026;0.4853693181818182;0.4821732954545455
Pieza_06_foto0194_1;6;194;1;1;2;0.4466145833333333;-0.0026274787416887173;0.5132123161764706;0.5132123161764706
Pieza_06_foto0194_2;6;194;2;1;3;0.45166015625;-0.009892967759641396;0.5127427184466019;0.5100500606796117
Pieza_06_foto0194_3;6;194;3;1;8;0.7934027777777778;-0.012409752188900666;0.5380326704545455;0.5172230113636364
Pieza_06_foto0194_4;6;194;4;1;5;0.6852213541666666;0.01136456173202013;0.5390256485849056;0.5274174528301887
Pieza_06_foto194_0;6;194;0;1;5;0.666015625;0.007648581474036523;0.5239955357142857;0.5197916666666667
Pieza_06_foto194_1;6;194;1;1;9;0.75390625;-0.013014066046975177;0.5282755160550459;0.5122563073394495
Pieza_06_foto194_2;6;194;2;1;2;0.3984375;-0.006610603335005432;0.5067885315533981;0.5067885315533981
Pieza_06_foto194_3;6;194;3;1;2;0.4986979166666667;-0.0029258583952203624;0.5049402573529411;0.5049402573529411
Pieza_06_foto194_4;6;194;4;1;6;0.4737723214285714;-0.01676060354755457;0.4903273809523809;0.4869791666666667
Pieza_06_foto0213_0;6;213;0;1;8;0.6755642361111112;0.005624584023154921;0.5381221064814815;0.5257523148148148
Pieza_06_foto0213_1;6;213;1;1;4;0.602734375;-0.011421417157542222;0.5291090745192307;0.5244516225961539
Pieza_06_foto0213_2;6;213;2;1;5;0.5817057291666666;-0.00571887032305048;0.5285714285714286;0.5185267857142857
Pieza_06_foto0213_3;6;213;3;1;5;0.5520833333333334;-0.010305334608476588;0.5314342570754716;0.5245061910377359
Pieza_06_foto0213_4;6;213;4;1;7;0.62890625;0.0045678752440975684;0.5334039135514018;0.5208455023364486
Pieza_06_foto213_0;6;213;0;1;8;0.5876736111111112;0.0018833331820615911;0.5309244791666666;0.5216652199074074
Pieza_06_foto213_1;6;213;1;1;6;0.5792410714285714;-0.011109460207440915;0.514748831775701;0.5089807242990654
Pieza_06_foto213_2;6;213;2;1;5;0.4420572916666667;-0.01288859969815221;0.5110119047619047;0.5089285714285714
Pieza_06_foto213_3;6;213;3;1;4;0.65;-0.011497161222161557;0.5217472956730769;0.5170147235576923
Pieza_06_foto213_4;6;213;4;1;8;0.697265625;0.005492496674676305;0.5307074652777778;0.5169994212962963
Pieza_07_foto0_0;7;0;0;3;37;0.4206414473684211;-0.10727369658998424;0.4895928375912409;0.4619639598540146
Pieza_07_foto0_1;7;0;1;2;22;0.5523947010869565;-0.07125462277921386;0.4506758432539682;0.43040054563492064
Pieza_07_foto0_2;7;0;2;3;23;0.386474609375;-0.09643101373752416;0.4715576171875;0.449066162109375
Pieza_07_foto0_3;7;0;3;3;20;0.4748883928571429;-0.07798829474471873;0.5084635416666666;0.4873697916666666
Pieza_07_foto0_4;7;0;4;3;85;0.37218386627906974;-0.3504634639220709;0.4475806451612903;0.3994665658602151
Pieza_07_foto00_0;7;0;0;3;85;0.37493186773255816;-0.34838295761301524;0.4435063844086021;0.3963583669354839
Pieza_07_foto00_1;7;0;1;3;20;0.482421875;-0.081384021924071;0.4932120901639344;0.4708311987704918
Pieza_07_foto00_2;7;0;2;3;28;0.38146551724137934;-0.12373737020846297;0.477996826171875;0.45025634765625
Pieza_07_foto00_3;7;0;3;2;18;0.33953536184210525;-0.07820462213196794;0.4552951388888889;0.4384300595238095
Pieza_07_foto00_4;7;0;4;3;37;0.4305098684210527;-0.10749603658183328;0.485059306569343;0.4581432481751825
Pieza_07_foto01_0;7;1;0;3;16;0.3952205882352941;-0.08566936910763084;0.48371848739495793;0.461265756302521
Pieza_07_foto01_1;7;1;1;3;29;0.3954427083333333;-0.06232849321809102;0.4843449519230769;0.465234375
Pieza_07_foto01_2;7;1;2;3;36;0.3880384290540541;-0.10992966119797133;0.519593253968254;0.5049293154761905
Pieza_07_foto01_3;7;1;3;2;15;0.6710205078125;-0.016019883812144024;0.5329674030172413;0.5073747306034483
Pieza_07_foto01_4;7;1;4;3;30;0.481476814516129;-0.12139411846539415;0.50390625;0.4758054748062016
Pieza_07_foto1_0;7;1;0;3;24;0.5325;-0.0915896098767024;0.4874098557692308;0.4635817307692308
Pieza_07_foto1_1;7;1;1;2;15;0.668212890625;-0.032174641305380086;0.5412176724137931;0.5130320581896551
Pieza_07_foto1_2;7;1;2;2;26;0.4888599537037037;-0.09406906765982616;0.5139025590551181;0.4948019192913386
Pieza_07_foto1_3;7;1;3;3;29;0.4070963541666667;-0.06597489085977971;0.49073401162790703;0.4699612403100775
Pieza_07_foto1_4;7;1;4;2;16;0.3631663602941176;-0.08841364143217577;0.495426014957265;0.4762620192307692
Pieza_07_foto02_0;7;2;0;3;26;0.3464988425925926;-0.10889897028306962;0.5167798913043479;0.4902513586956522
Pieza_07_foto02_1;7;2;1;2;20;0.5724516369047619;-0.061710197007586225;0.5130100723140496;0.4949638429752066
Pieza_07_foto02_2;7;2;2;3;44;0.31471354166666665;-0.11163516173357592;0.5275065104166666;0.51357421875
Pieza_07_foto02_3;7;2;3;3;77;0.5905699118589743;-0.2673712515528757;0.5804546310240963;0.5035768072289156
Pieza_07_foto02_4;7;2;4;3;26;0.5200376157407407;-0.10045067079153346;0.5743910845588235;0.5446920955882353
Pieza_07_foto2_0;7;2;0;3;39;0.66650390625;-0.12632585031476906;0.5824589416058394;0.523123859489051
Pieza_07_foto2_1;7;2;1;3;74;0.6065364583333334;-0.2742066809844834;0.5769484186746988;0.4942818147590362
Pieza_07_foto2_2;7;2;2;3;44;0.4169270833333333;-0.07375424531548133;0.5732581967213115;0.5594262295081968
Pieza_07_foto2_3;7;2;3;2;8;0.2795138888888889;-0.023941439205955338;0.53779296875;0.533984375
Pieza_07_foto2_4;7;2;4;2;14;0.4309895833333333;-0.07148242347045118;0.5043516995614035;0.4875959429824561
Pieza_07_foto04_2;7;4;2;3;35;0.5579969618055556;-0.12737313487629354;0.5232938878676471;0.4859834558823529
Pieza_07_foto04_3;7;4;3;3;25;0.5126201923076923;-0.12268461733646588;0.5112147177419355;0.4769405241935484
Pieza_07_foto04_4;7;4;4;3;37;0.5903063322368421;-0.17148440844779564;0.5370095802919708;0.4817518248175183
Pieza_07_foto4_0;7;4;0;3;37;0.5822368421052632;-0.17742082366348236;0.5347285583941606;0.4844890510948905
Pieza_07_foto4_1;7;4;1;3;24;0.529296875;-0.12051979998264628;0.5227388211382114;0.4891704776422765
Pieza_07_foto4_2;7;4;2;3;36;0.5593327702702703;-0.13043470905629062;0.5204790900735294;0.4855526194852941
Pieza_07_foto06_0;7;6;0;3;24;0.420078125;-0.10828526203197207;0.4885912698412698;0.4616815476190476
Pieza_07_foto06_1;7;6;1;3;33;0.4690372242647059;-0.0976933487656928;0.5899600074404762;0.5642206101190477
Pieza_07_foto06_2;7;6;2;2;22;0.4597486413043478;-0.09040729845569608;0.52197265625;0.5044270833333333
Pieza_07_foto06_3;7;6;3;2;21;0.5174893465909091;-0.06619370540596345;0.5239456300813008;0.5029535060975611
Pieza_07_foto06_4;7;6;4;2;14;0.5518229166666667;-0.04427623592460378;0.5201480263157895;0.5025699013157895
Pieza_07_foto6_0;7;6;0;3;15;0.5416259765625;-0.045771020445926985;0.5015964673913044;0.4864809782608696
Pieza_07_foto6_1;7;6;1;2;23;0.5240071614583334;-0.06850924310126741;0.5134477459016393;0.4949410860655738
Pieza_07_foto6_2;7;6;2;2;21;0.4921875;-0.09092195022817852;0.51171875;0.4945837710084034
Pieza_07_foto6_3;7;6;3;3;33;0.4800666360294117;-0.11232458211559626;0.5902647829341318;0.5662659056886228
